transaction_id,user_id,username,email,age,subscription,city,region,store_id,transaction_date,raw_timestamp,product_category,sale_amount,price,status
TXN000712,USER0167,brendagoodwin,brendagoodwin@hotmail.com,46,Premium,Pune,West,STORE003,13/01/2026,2026-01-13 02:48:06,Grocery,50655.85,46270.53,Completed
TXN000134,USER0205,psanchez,psanchez@hotmail.com,42,Basic,Mumbai,WEST,STORE002,2025-10-07,2025-10-07 03:51:23,Furniture,69237.64,36797.96,Cancelled
TXN000704,USER0244,davisnicholas,davisnicholas@gmail.com,39,Free,Mumbai,WEST,STORE004,2025-07-29,2025-07-29 12:04:34,Sports,89484.91,9414.83,Completed
TXN000312,USER0103,rose31,rose31@outlook.com,51,Premium,Pune,West,STORE003,2025-10-17,2025-10-17 03:50:06,Sports,41034.65,16121.32,Returned
TXN000723,USER0064,nmiller,nmiller@outlook.com,33,Free,Jaipur,NORTH,STORE004,31/05/2026,2026-05-31 18:45:00,Books,24430.22,8031.03,Pending
TXN000630,USER0174,hansenemily,hansenemily@rediffmail.com,63,Free,Pune,West,STORE004,26/04/2026,2026-04-26 11:28:14,Grocery,88329.02,72327.2,returned
TXN000001,USER0115,johnsonjoshua,johnsonjoshua@yahoo.com,65,Premium,Mumbai,West,STORE005,2026-10-17,2026-10-17 03:01:47,Electronics,59090.2,3275.09,Completed
TXN000317,USER0086,qchavez,qchavez@gmail.com,26,Free,Kolkata,East,STORE001,30/01/2026,2026-01-30 22:54:30,Books,16023.6,41661.17,Returned
TXN000707,USER0222,ariel18,ariel18@hotmail.com,28,Free,Jaipur,NORTH,STORE005,2026-02-03,2026-02-03 06:08:55,Clothing,58790.45,50297.25,Returned
TXN000548,USER0213,jwilliams,jwilliams@hotmail.com,36,Premium,Patna,East,STORE004,2026-07-29,2026-07-29 02:13:46,Sports,89653.24,14042.81,Completed
TXN000873,USER0041,chavezchelsea,chavezchelsea@rediffmail.com,67,Basic,Mumbai,West,STORE004,2025-11-05,2025-11-05 08:20:48,Beauty,4802.57,29914.54,Returned
TXN000533,USER0187,jessica56,jessica56@gmail.com,25,Basic,Delhi,North,STORE003,28/09/2026,2026-09-28 10:47:59,Furniture,61951.43,36620.56,Pending
TXN000478,USER0053,ypaul,ypaul@hotmail.com,70,Free,Chandigarh,North,STORE001,2025-10-17,2025-10-17 11:38:36,Clothing,-55659.37,7185.31,Cancelled
TXN000405,USER0008,chase19,chase19@hotmail.com,31,Basic,Chandigarh,North,STORE004,2026-03-25,2026-03-25 23:00:14,Clothing,78593.96,,Cancelled
TXN000173,USER0245,tamirodriguez,tamirodriguez@yahoo.com,47,Free,Bhubaneswar,East,STORE005,01-12-2026,2026-01-12 19:14:14,Clothing,41642.98,54968.53,Returned
TXN000126,USER0164,steven73,steven73@gmail.com,63,Free, Jaipur,North,STORE003,2025-08-30,2025-08-30 12:05:23,Books,14690.33,3926.49,Returned
TXN000395,USER0108,thomasjames,thomasjames@yahoo.com,43,Premium,  Hyderabad,South,STORE001,2026-11-09,2026-11-09 08:47:44,Electronics,93685.69,47371.26,completed
TXN000421,USER0054,collinsnicholas,collinsnicholas@yahoo.com,68,Premium,Mumbai,West,STORE005,2026-11-22,2026-11-22 14:44:42,Furniture,50518.81,65787.43,Returned
TXN000553,USER0224,laura58,laura58@outlook.com,58,Free,Pune,West,STORE004,2026-09-06,2026-09-06 23:23:37,Sports,81846.25,37382.9,Completed
TXN000904,USER0028,dalton83,,51,Premium,Pune,West,STORE005,05/05/2025,2025-05-05 23:37:43,Sports,96731.12,13726.63,Pending
TXN000091,USER0228,james48,james48@yahoo.com,41,Premium,  Jaipur,North,STORE003,2025-10-14,2025-10-14 01:44:23,Beauty,90179.45,64518.2,
TXN000940,USER0030,rbrown,rbrown@rediffmail.com,23,Basic,Jaipur,North,STORE005,05-07-2026,2026-05-07 20:54:35,Beauty,31471.25,6497.94,
TXN000182,USER0112,oyu,,26,Free,Mumbai,West,STORE003,2025-09-08,2025-09-08 23:02:25,Grocery,81597.05,73178.6,Cancelled
TXN000275,USER0193,courtney78,,48,Free,Mumbai,West,STORE002,2026-02-28,2026-02-28 15:56:24,Grocery,45183.61,79939.54,Completed
TXN000896,USER0145,mark87,,25,Premium,Delhi,North,STORE004,2025-03-08,2025-03-08 09:00:29,Clothing,608.52,35290.33,Completed
TXN000070,USER0105,uhorton,uhorton@outlook.com,53,Premium,  Hyderabad  ,South,STORE003,2026-09-30,2026-09-30 15:40:28,Furniture,88096.58,48522.71,
TXN000292,USER0185,patrickhoward,patrickhoward@yahoo.com,35,Basic,Delhi,North,STORE004,2025-03-01,2025-03-01 07:02:29,Beauty,39754.53,92315.05,Completed
TXN000132,USER0070,gibsonolivia,gibsonolivia@gmail.com,63,Basic,Bangalore,South,STORE001,2026-12-03,2026-12-03 14:44:30,Clothing,20238.94,79131.81,Completed
TXN000301,USER0115,julie23,julie23@outlook.com,44,Basic,Jaipur,north,STORE003,2026-11-28,2026-11-28 10:41:05,Clothing,58598.51,46429.69,Completed
TXN000425,USER0128,ilee,ilee@yahoo.com,34,Basic,Jaipur,north,STORE001,17/04/2026,2026-04-17 11:09:08,Beauty,40039.85,91796.39,Completed
TXN000327,USER0213,williamsmatthew,williamsmatthew@gmail.com,58,Free,Chandigarh,North,STORE005,14/04/2026,2026-04-14 06:45:21,Electronics,77237.3,45105.41,Pending
TXN000145,USER0041,sjones,sjones@outlook.com,30,Free,Patna,East,STORE005,2026-12-28,2026-12-28 07:22:33,Clothing,12604.51,30352.18,Completed
TXN000424,USER0012,kyle35,kyle35@outlook.com,53,Free,Kolkata,east,STORE005,2025-01-07,2025-01-07 09:14:13,Beauty,92599.65,15556.01,COMPLETED
TXN000581,USER0049,janet75,janet75@rediffmail.com,39,Basic,Chennai,South,STORE001,20/08/2025,2025-08-20 19:47:05,Beauty,80138.45,47579.31,Pending
TXN000136,USER0180,osbornejeffery,osbornejeffery@hotmail.com,20,Free,Chennai,South,STORE003,2026-09-10,2026-09-10 22:27:10,Beauty,99815.24,27528.08,Completed
TXN000451,USER0233,samantha72,,63,Premium,Delhi  ,North,STORE004,2026-02-07,2026-02-07 13:20:28,Electronics,25083.22,69202.57,Pending
TXN000165,USER0242,ismith,ismith@gmail.com,61,Premium,Mumbai,West,STORE001,2026-10-16,2026-10-16 07:03:06,Beauty,97793.28,15878.31,Returned
TXN000029,USER0182,jeffrey28,jeffrey28@rediffmail.com,44,Free,Chennai,south,STORE002,2026-01-02,,Grocery,86474.11,97622.98,Pending
TXN000774,USER0251,andrearivera,andrearivera@gmail.com,51,Basic,Mumbai,West,STORE005,2025-06-29,2025-06-29 16:46:56,Books,28271.47,27178.29,Completed
TXN000194,USER0211,hannahbrewer,hannahbrewer@gmail.com,19,Free,Ahmedabad,West,STORE003,2026-11-07,2026-11-07 15:01:00,Beauty,97750.19,1812.55,Returned
TXN000389,USER0250,kimdaniel,kimdaniel@outlook.com,34,Free,Chennai,South,STORE005,2025-05-18,2025-05-18 20:33:34,Electronics,39900.35,,Completed
TXN000853,USER0213,kylie34,kylie34@gmail.com,18,Premium,Patna,East,STORE002,01/03/2026,2026-03-01 21:15:00,Books,37503.13,81689.03,Cancelled
TXN000170,USER0219,kcaldwell,kcaldwell@rediffmail.com,38,Premium,Patna,EAST,STORE004,29/06/2025,2025-06-29 19:54:40,Sports,9628.97,98170.35,Returned
TXN000706,USER0168,christopherbruce,christopherbruce@hotmail.com,43,Premium,Delhi,North,STORE001,04-11-2026,2026-04-11 01:23:33,Grocery,53691.66,,COMPLETED
TXN000141,USER0149,vmerritt,vmerritt@outlook.com,28,Free,Chennai,South,STORE002,2026-11-30,2026-11-30 10:42:22,Books,36213.07,22501.74,Pending
TXN000174,USER0042,hickmanbarbara,user name@gmail.com,46,Free,Hyderabad,south,STORE003,05/07/2026,2026-07-05 21:52:13,Electronics,91732.75,11309.66,pending
TXN000007,USER0034,lisa02,lisa02@yahoo.com,54,Free,Mumbai,west,STORE003,2025-08-23,2025-08-23 01:51:20,Grocery,65578.32,39623.63,Returned
TXN000746,USER0167,yfaulkner,yfaulkner@hotmail.com,32,Free,Delhi,North,STORE004,2025-01-18,2025-01-18 20:23:55,Furniture,-73946.54,79416.64,Cancelled
TXN000479,USER0125,terri77,,28,Basic,Mumbai,West,STORE004,30/06/2026,2026-06-30 14:25:37,Electronics,34137.34,81410.18,returned
TXN000074,USER0077,hshaw,hshaw@hotmail.com,52,Basic,Pune,West,STORE003,02/11/2025,2025-11-02 18:37:42,Clothing,55236.55,54388.66,Returned
TXN000911,USER0179,grahamtamara,grahamtamara@rediffmail.com,42,Free,Pune,West,STORE001,2026-01-02,2026-01-02 16:54:55,Grocery,65626.33,35251.51,Cancelled
TXN000814,USER0145,taylorkaren,taylorkaren@outlook.com,22,Free,Chandigarh,North,STORE003,19/05/2026,2026-05-19 05:07:14,Electronics,36113.3,92477.75,Completed
TXN000239,USER0146,elizabeth25,elizabeth25@gmail.com,60,Basic,Chandigarh,North,STORE002,2025-05-24,2025-05-24 07:17:41,Beauty,60731.99,18945.79,Returned
TXN000146,USER0079,josephflores,josephflores@yahoo.com,60,Free,Bhubaneswar,East,STORE005,2026-05-30,2026-05-30 20:10:37,Clothing,84268.75,56405.44,Completed
TXN000793,USER0114,glennstephanie,glennstephanie@outlook.com,45,Basic,Bhubaneswar,East,STORE001,22/06/2026,2026-06-22 09:44:40,Beauty,42764.58,5260.38,Completed
TXN000235,USER0068,barbara27,barbara27@rediffmail.com,32,Free,Pune,West,STORE004,2026-12-22,2026-12-22 03:00:13,Electronics,905.45,-34423.06,Completed
TXN000221,USER0197,mooreglenn,mooreglenn@hotmail.com,29,Basic,Lucknow,North,STORE005,08/06/2026,2026-06-08 12:26:38,Sports,91924.18,93076.42,
TXN000924,USER0019,lori20,lori20@outlook.com,22,Basic,Bhubaneswar,East,STORE005,30/08/2025,2025-08-30 15:04:51,Sports,61282.02,8151.29,Returned
TXN000501,USER0129,heather73,heather73@yahoo.com,20,Premium,Chennai,South,STORE005,2026-12-03,2026-12-03 14:22:14,Electronics,5782.5,59454.44,Pending
TXN000133,USER0243,jennifercruz,jennifercruz@outlook.com,20,Free,Bhubaneswar,East,STORE002,2025-11-20,2025-11-20 09:32:25,Clothing,35761.72,78106.07,Cancelled
TXN000681,USER0100,joycesmith,joycesmith@rediffmail.com,26,Free,Delhi,North,STORE005,16/04/2025,2025-04-16 00:38:45,Clothing,35603.58,48191.79,Returned
TXN000775,USER0177,omullen,omullen@rediffmail.com,53,Free,Mumbai,West,STORE004,2025-02-19,2025-02-19 05:20:48,Furniture,59271.78,25980.2,Pending
TXN000186,USER0041,ugraham,ugraham@hotmail.com,108,Premium,Mumbai,West,STORE005,2026-02-02,2026-02-02 07:16:13,Sports,82957.69,5248.51,Returned
TXN000042,USER0040,john39,john39@outlook.com,33,Basic,Mumbai,West,STORE003,2026-06-18,2026-06-18 15:40:15,Clothing,89313.38,8149.71,Pending
TXN000697,USER0041,andre62,andre62@outlook.com,32,Premium,Pune,West,STORE001,03/01/2026,2026-01-03 02:18:53,Electronics,36087.67,54648.0,Cancelled
TXN000109,USER0208,ybailey,ybailey@hotmail.com,36,Premium,Ahmedabad,West,STORE004,2026-04-16,2026-04-16 02:55:20,Electronics,96623.35,17270.13,Returned
TXN000589,USER0062,derrick99,derrick99@rediffmail.com,60,Free,Pune,West,STORE005,2025-08-30,2025-08-30 03:36:47,Clothing,49695.47,,Completed
TXN000057,USER0119,glee,glee@gmail.com,64,Premium,Mumbai,West,STORE003,27/12/2025,2025-12-27 22:29:17,Electronics,74313.82,95092.67,
TXN000406,USER0075,jford,jford@gmail.com,35,Basic,Mumbai,west,STORE001,2026-04-20,2026-04-20 22:50:02,Beauty,47067.66,19300.01,Cancelled
TXN000443,USER0016,mitchellkathryn,,44,Basic,Lucknow,North,STORE003,2025-07-08,2025-07-08 10:53:56,Furniture,74586.41,82187.68,Cancelled
TXN000758,USER0028,jacqueline89,jacqueline89@outlook.com,47,Free,Chandigarh,North,STORE002,19/12/2026,2026-12-19 17:25:06,Beauty,13842.34,69625.96,Cancelled
TXN000165,USER0242,ismith,ismith@gmail.com,61,Premium,Mumbai,West,STORE001,2026-10-16,2026-10-16 07:03:06,Beauty,97793.28,15878.31,Returned
TXN000025,USER0154,jason76,jason76@gmail.com,26,Basic,Chennai,SOUTH,STORE001,2026-09-19,2026-09-19 20:33:00,Electronics,74267.43,-15629.25,Cancelled
TXN000468,USER0058,lisa27,lisa27@outlook.com,68,Premium,Mumbai,WEST,STORE002,2026-04-08,2026-04-08 09:13:33,Electronics,44433.03,2590.98,
TXN000540,USER0191,tyronerobertson,tyronerobertson@outlook.com,67,Premium,Jaipur,North,STORE002,2025-11-10,2025-11-10 05:50:16,Clothing,28509.77,95625.76,Pending
TXN000532,USER0219,matthewthomas,matthewthomas@outlook.com,62,Free,Delhi,North,STORE005,2026-01-30,2026-01-30 22:21:33,Beauty,79468.43,78790.42,Completed
TXN000619,USER0128,vhernandez,vhernandez@rediffmail.com,45,Basic,Patna,East,STORE005,2025-11-04,2025-11-04 04:08:43,Electronics,55144.33,91738.47,
TXN000695,USER0152,patelrobert,patelrobert@hotmail.com,51,Basic,Hyderabad,South,STORE002,2025-09-18,2025-09-18 17:05:08,Beauty,4210.18,,
TXN000927,USER0071,davidbrown,davidbrown@gmail.com,46,Premium,Mumbai,West,STORE005,2026-12-14,2026-12-14 04:27:44,Clothing,35243.73,,Completed
TXN000339,USER0213,acostaregina,acostaregina@rediffmail.com,52,Basic,Pune,West,STORE001,2025-07-08,2025-07-08 16:04:50,Clothing,22197.69,21414.05,Cancelled
TXN000052,USER0186,adrianzimmerman,adrianzimmerman@hotmail.com,63,Premium,Chandigarh,North,STORE004,2025-01-13,2025-01-13 13:52:31,Grocery,73406.15,96550.83,Cancelled
TXN000508,USER0171,joelsnyder,joelsnyder@outlook.com,43,Premium,Bhubaneswar,East,STORE001,2025-05-05,2025-05-05 18:34:59,Clothing,53509.17,96096.46,Completed
TXN000517,USER0004,guerraapril,guerraapril@yahoo.com,23,Free,Chandigarh,North,STORE005,2025-06-11,2025-06-11 00:56:31,Clothing,41680.6,80760.44,returned
TXN000921,USER0149,lewismelissa,lewismelissa@outlook.com,42,Free,,North,STORE003,09-08-2026,2026-09-08 17:21:01,Electronics,87257.01,15870.52,Cancelled
TXN000782,USER0128,bakermichelle,,67,Premium, Mumbai,WEST,STORE003,24/01/2026,2026-01-24 05:23:07,Clothing,48364.16,26548.6,
TXN000265,USER0144,vwilliams,,69,Basic,Delhi,North,STORE005,27/01/2025,2025-01-27 10:38:14,Clothing,76707.53,99960.61,pending
TXN000818,USER0247,kburns,kburns@hotmail.com,56,Free,Pune,WEST,STORE003,2025-07-06,2025-07-06 12:22:20,Grocery,80233.88,65430.03,Pending
TXN000711,USER0150,sarahedwards,sarahedwards@gmail.com,62,Free,Bangalore,South,STORE002,09-03-2025,2025-09-03 05:17:56,Furniture,41186.69,76209.89,Completed
TXN000683,USER0189,jerry93,jerry93@gmail.com,51,Free,Mumbai,west,STORE002,2025-05-31,2025-05-31 15:19:38,Electronics,23815.0,81936.46,completed
TXN000833,USER0221,wendyblankenship,wendyblankenship@gmail.com,63,Free,Mumbai,West,STORE004,2026-04-04,2026-04-04 04:21:18,Grocery,20961.18,61077.68,
TXN000519,USER0179,stacey84,,18,Free,Hyderabad,South,STORE002,2026-09-19,2026-09-19 02:40:52,Grocery,11839.03,53066.88,Completed
TXN000448,USER0020,joe15,joe15@rediffmail.com,24,Basic,Ahmedabad,West,STORE004,09-19-2026,2026-09-19 23:36:38,Books,87788.92,,Pending
TXN000019,USER0031,jacqueline19,jacqueline19@yahoo.com,42,Premium,Patna,East,STORE004,02-21-2026,2026-02-21 15:30:13,Clothing,92659.16,78534.42,Cancelled
TXN000716,USER0018,patrick21,patrick21@rediffmail.com,31,Basic,Jaipur,North,STORE001,07/06/2025,2025-06-07 14:22:11,Books,63515.56,52335.16,Completed
TXN000484,USER0066,bmorrison,bmorrison@outlook.com,21,Basic,Mumbai,West,STORE005,2026-08-20,2026-08-20 00:39:32,Electronics,184.25,56047.02,
TXN000569,USER0207,anthonyvaughan,anthonyvaughan@gmail.com,32,Basic,Lucknow,North,STORE004,2025-03-08,2025-03-08 11:12:21,Clothing,76505.22,76620.62,Cancelled
TXN000434,USER0157,kylestokes,kylestokes@hotmail.com,48,Premium,Kolkata,East,STORE003,22/10/2025,2025-10-22 00:21:44,Grocery,74027.3,21266.34,Cancelled
TXN000368,USER0023,davisalyssa,davisalyssa@rediffmail.com,45,Premium,Mumbai,West,STORE004,2026-11-26,2026-11-26 20:27:33,Books,76890.3,35116.73,completed
TXN000084,USER0098,jonesjason,jonesjason@rediffmail.com,34,Free,Jaipur,North,STORE002,2025-08-24,2025-08-24 19:51:22,Sports,9806.68,62783.06,Completed
TXN000062,USER0051,ltaylor,ltaylor@yahoo.com,58,Premium,Bhubaneswar,East,STORE003,2026-08-06,2026-08-06 19:03:39,Sports,8210.63,24062.53,Completed
TXN000639,USER0036,qmiller,qmiller@gmail.com,39,Basic,Delhi,North,STORE004,2025-01-31,2025-01-31 14:09:49,Books,16516.04,6240.69,completed
TXN000273,USER0170,cindy61,user@domain..com,33,Basic,Pune,West,STORE003,2026-10-17,2026-10-17 18:06:59,Grocery,63655.06,96311.65,CANCELLED
TXN000286,USER0058,stevenking,stevenking@hotmail.com,27,Premium,Hyderabad,South,STORE005,2026-12-19,2026-12-19 19:37:33,Beauty,58309.44,96486.68,Completed
TXN000361,USER0250,bellangela,bellangela@hotmail.com,56,Premium,Patna,East,STORE005,2026-06-13,2026-06-13 12:22:52,Grocery,44045.88,23076.08,Cancelled
TXN000355,USER0208,angelawillis,angelawillis@rediffmail.com,31,Premium,Bangalore,South,STORE005,2025-03-19,2025-03-19 00:54:32,Clothing,54392.59,99872.94,
TXN000457,USER0153,nfowler,nfowler@outlook.com,23,Premium,Chennai,South,STORE001,07/02/2025,2025-02-07 04:54:02,Furniture,99374.14,16217.39,Cancelled
TXN000279,USER0151,wallaceheather,wallaceheather@rediffmail.com,48,Premium,Mumbai,West,STORE001,06-07-2025,2025-06-07 01:23:00,Electronics,20774.6,63855.25,Completed
TXN000013,USER0244,maria95,maria95@rediffmail.com,28,Basic,Chandigarh,North,STORE005,2025-03-12,2025-03-12 17:49:08,Books,60698.73,96439.85,Pending
TXN000183,USER0122,bzimmerman,bzimmerman@outlook.com,27,Free,  Kolkata,East,STORE005,2026-08-15,2026-08-15 19:49:43,Grocery,41414.66,27587.88,Pending
TXN000369,USER0043,vbarnes,,56,Free,  Hyderabad,South,STORE004,2026-03-12,2026-03-12 04:16:30,Clothing,18983.2,70943.97,Completed
TXN000882,USER0232,porterashley,porterashley@outlook.com,34,Premium,Delhi,North,STORE005,17/01/2025,2025-01-17 14:11:17,Electronics,35507.24,21285.4,Returned
TXN000616,USER0159,erik84,erik84@rediffmail.com,26,Basic,Mumbai,West,STORE001,05-04-2025,2025-05-04 09:31:51,Books,36808.94,20067.14,Returned
TXN000224,USER0087,jasmine71,"user@domain,com",54,Free,Ahmedabad,West,STORE004,2025-10-27,2025-10-27 01:17:14,Beauty,51129.52,57314.13,Cancelled
TXN000573,USER0231,vsalas,vsalas@outlook.com,42,Basic,Chandigarh,North,STORE004,02-02-2025,2025-02-02 13:56:58,Electronics,3382.69,55710.99,cancelled
TXN000552,USER0092,andersoncolin,andersoncolin@hotmail.com,62,Free,Mumbai,West,STORE002,08/05/2025,2025-05-08 20:42:57,Electronics,12023.53,27793.98,completed
TXN000654,USER0120,lisadennis,lisadennis@hotmail.com,39,Free,Mumbai,West,STORE001,2025-04-02,2025-04-02 19:42:39,Sports,89015.31,73617.69,Completed
TXN000546,USER0045,jordannicole,jordannicole@rediffmail.com,43,Premium,Kolkata,East,STORE004,2025-07-20,2025-07-20 00:05:34,Clothing,60356.87,51204.43,Completed
TXN000583,USER0096,keith98,keith98@rediffmail.com,49,Premium,Delhi,North,STORE004,2026-11-19,2026-11-19 17:11:56,Clothing,93722.58,,Returned
TXN000634,USER0024,michaelcesar,michaelcesar@rediffmail.com,4,Premium,Mumbai,West,STORE005,14/05/2026,2026-05-14 08:21:50,Beauty,66981.64,70669.85,Returned
TXN000177,USER0033,curtisbarton,curtisbarton@rediffmail.com,21,Premium,Mumbai,West,STORE004,2025-08-12,,Electronics,28780.36,18080.13,Pending
TXN000666,USER0163,paulscott,paulscott@outlook.com,58,Basic,Bhubaneswar,East,STORE004,2026-03-19,2026-03-19 06:39:32,Clothing,24668.24,98303.89,Cancelled
TXN000674,USER0115,srocha,srocha@gmail.com,35,Basic,Patna,East,STORE005,2026-01-06,2026-01-06 16:48:02,Furniture,31692.57,39246.7,Cancelled
TXN000586,USER0159,robertsjennifer,robertsjennifer@hotmail.com,49,Free,Jaipur,North,STORE004,04-27-2025,2025-04-27 04:12:01,Furniture,64727.51,3796.67,PENDING
TXN000874,USER0053,elizabeth21,elizabeth21@gmail.com,32,Premium,Kolkata,EAST,STORE001,21/05/2026,2026-05-21 20:58:07,Grocery,10603.06,-32353.62,Returned
TXN000394,USER0186,michael23,michael23@rediffmail.com,51,Basic,Patna,East,STORE004,2026-09-12,2026-09-12 20:25:17,Grocery,18470.23,2407.8,PENDING
TXN000164,USER0140,fking,fking@yahoo.com,24,Free,Ahmedabad,West,STORE005,2025-07-26,2025-07-26 17:17:59,Grocery,24321.56,67016.41,pending
TXN000249,USER0019,dudleychelsea,,69,Free,Lucknow,North,STORE004,2026-04-29,2026-04-29 11:24:58,Grocery,32248.02,41684.03,Cancelled
TXN000635,USER0053,ajohnson,ajohnson@rediffmail.com,20,Free,Bangalore,South,STORE001,2026-04-14,2026-04-14 03:06:50,Grocery,63029.62,87099.86,Cancelled
TXN000886,USER0148,ruizpatrick,ruizpatrick@rediffmail.com,36,Free,Lucknow,North,STORE001,2026-05-23,2026-05-23 06:10:50,Electronics,18589.37,90787.47,Returned
TXN000670,USER0156,russojacob,russojacob@yahoo.com,32,Basic,Chandigarh,North,STORE003,11-28-2026,2026-11-28 22:22:12,Electronics,28147.56,90460.31,Pending
TXN000376,USER0045,trose,trose@outlook.com,67,Basic,Bhubaneswar,East,STORE003,04/01/2026,2026-01-04 07:41:00,Sports,39574.8,58649.41,Completed
TXN000413,USER0240,michaelhardin,michaelhardin@outlook.com,56,Free,Mumbai,west,STORE002,2026-08-04,2026-08-04 05:34:22,Electronics,53160.63,44993.48,Cancelled
TXN000075,USER0120,brianromero,brianromero@hotmail.com,20,Basic,Ahmedabad,West,STORE004,2025-11-26,2025-11-26 06:44:15,Sports,91351.67,38184.99,Pending
TXN000114,USER0237,beverlyterrell,beverlyterrell@hotmail.com,20,Premium,  Chandigarh,North,STORE003,2026-08-29,2026-08-29 01:22:32,Books,28779.0,64502.18,Completed
TXN000599,USER0194,sarahjohnson,,32,Premium,Lucknow,NORTH,STORE001,07-23-2025,2025-07-23 02:26:23,Beauty,64745.96,62700.07,COMPLETED
TXN000962,USER0222,kimmathis,kimmathis@gmail.com,63,Free,Patna,East,STORE003,2026-12-25,2026-12-25 22:20:57,Grocery,84158.96,66146.93,Completed
TXN000391,USER0102,fosterkyle,fosterkyle@rediffmail.com,54,Free,Patna,EAST,STORE005,2025-01-21,2025-01-21 13:07:22,Grocery,97939.38,28532.41,CANCELLED
TXN000105,USER0081,vjohnson,vjohnson@rediffmail.com,21,Free,Delhi,North,STORE001,08-05-2026,2026-08-05 19:05:56,Clothing,44366.99,42459.08,Returned
TXN000115,USER0022,rodriguezryan,,69,Free,Pune,West,STORE002,2026-09-22,2026-09-22 19:32:24,Clothing,60540.08,50186.59,Completed
TXN000418,USER0240,mathewaguilar,mathewaguilar@gmail.com,41,Free,Kolkata,East,STORE004,03/11/2026,2026-11-03 15:59:56,Books,36969.96,70872.54,Cancelled
TXN000526,USER0152,debra96,debra96@rediffmail.com,28,Free,Jaipur,NORTH,STORE005,2026-03-05,,Grocery,57854.33,55320.29,Pending
TXN000458,USER0091,fbrown,fbrown@hotmail.com,109,Free,Bangalore,South,STORE003,18/09/2026,2026-09-18 21:44:44,Electronics,9403.32,,Cancelled
TXN000410,USER0244,toni18,,27,Basic,Ahmedabad,West,STORE001,10/02/2026,2026-02-10 07:00:02,Grocery,15854.08,9231.02,cancelled
TXN000093,USER0107,waltersmaria,waltersmaria@rediffmail.com,31,Premium,Hyderabad,South,STORE003,2026-08-02,2026-08-02 06:04:53,Books,14840.66,90063.05,Completed
TXN000931,USER0137,gonzalezdebbie,gonzalezdebbie@outlook.com,62,Free,Jaipur,North,STORE005,2026-07-19,,Electronics,5494.35,90052.5,Returned
TXN000090,USER0215,josephjacobs,josephjacobs@rediffmail.com,65,Free,Mumbai,West,STORE002,05/07/2026,2026-07-05 04:24:29,Furniture,65526.7,83385.94,Returned
TXN000337,USER0067,alvarezkimberly,alvarezkimberly@yahoo.com,55,Basic,Ahmedabad,West,STORE001,2026-01-22,,Clothing,46686.5,93755.7,Completed
TXN000801,USER0200,hdunn,hdunn@hotmail.com,56,Basic,Mumbai  ,west,STORE002,2025-06-19,2025-06-19 14:48:32,Grocery,459.69,,Completed
TXN000922,USER0257,christopherwright,christopherwright@outlook.com,43,Free,Kolkata,east,STORE001,2025-03-18,2025-03-18 17:36:15,Beauty,69782.04,11176.36,Returned
TXN000934,USER0010,sandrahamilton,sandrahamilton@hotmail.com,42,Basic,Mumbai,West,STORE001,2025-03-03,,Grocery,20652.44,18524.24,Returned
TXN000606,USER0087,riverajessica,riverajessica@rediffmail.com,49,Basic,Lucknow,North,STORE004,2025-05-16,2025-05-16 17:02:37,Grocery,9055.83,71054.53,Returned
TXN000594,USER0153,richarddonovan,richarddonovan@yahoo.com,28,Basic,Hyderabad,South,STORE003,2025-11-05,2025-11-05 02:59:52,Books,76697.42,40688.25,completed
TXN000612,USER0063,greenjoe,greenjoe@hotmail.com,41,Free,Delhi,North,STORE001,2026-11-25,2026-11-25 03:56:21,Books,32421.48,2984.56,
TXN000095,USER0216,evan78,evan78@rediffmail.com,25,Free,Chandigarh,north,STORE001,01-17-2025,,Furniture,44882.69,36267.69,Completed
TXN000012,USER0186,dudleynicholas,dudleynicholas@outlook.com,33,Premium,Chandigarh,NORTH,STORE002,2026-09-06,2026-09-06 10:31:01,Beauty,94700.25,8656.78,Returned
TXN000397,USER0068,stephanieburton,stephanieburton@rediffmail.com,28,Premium,Bangalore,SOUTH,STORE001,2025-09-11,2025-09-11 23:18:28,Sports,35748.44,91535.71,returned
TXN000534,USER0105,kathleenrobertson,kathleenrobertson@yahoo.com,39,Premium,Ahmedabad,West,STORE005,2026-10-26,2026-10-26 17:45:04,Electronics,64938.94,,Pending
TXN000044,USER0195,spenceamanda,spenceamanda@hotmail.com,18,Basic,Kolkata,East,STORE003,2026-02-03,2026-02-03 18:44:01,Books,39059.67,89174.99,Returned
TXN000043,USER0033,millertodd,millertodd@hotmail.com,44,Basic,Chennai,South,STORE005,2025-08-25,,Furniture,41635.85,20762.76,
TXN000330,USER0154,markhernandez,markhernandez@rediffmail.com,38,Free,Lucknow,North,STORE005,2025-10-29,2025-10-29 14:51:08,Sports,21812.52,21050.3,Cancelled
TXN000168,USER0172,herringjames,herringjames@outlook.com,47,Free,Chandigarh,North,STORE005,2025-01-10,2025-01-10 09:36:38,Beauty,49441.85,93862.19,RETURNED
TXN000498,USER0162,victorhughes,victorhughes@rediffmail.com,61,Premium,Mumbai,West,STORE001,2025-01-13,2025-01-13 09:59:51,Beauty,63778.67,95622.75,Returned
TXN000877,USER0124,gary24,gary24@rediffmail.com,48,Free,Chennai,South,STORE004,2026-08-22,2026-08-22 13:40:28,Clothing,32258.95,73113.37,Pending
